name,address,latitude,longitude,games,cabs,game_counts,source
THE BUNKER GAMEZONE,"34, Daehak-ro, Yuseong-gu, Daejeon",36.3564331,127.3430268,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;sdvx;taiko;wacca,,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:2;jubeat:1;maimai_dx:1;nostalgia:1;popn:1;pump_it_up:2;sdvx:2;taiko:1;wacca:1,allnet;ziv
YEONSINNAE JJANGGU GAME,"8-8, Yeonseo-ro 29-gil, Eunpyeong-gu, Seoul",37.6189525,126.9196972,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;reflec;sdvx;taiko;wacca,,chunithm:1;ddr:2;drs:1;gitadora:2;iidx:2;jubeat:1;maimai_dx:1;nostalgia:1;popn:1;pump_it_up:2;reflec:1;sdvx:2;taiko:1;wacca:1,allnet;ziv
삼보게임랜드(Sambo Gameland),"1F, Judies Taehwa New Building (쥬디스태화 신관) Seomyeon 부산 (Busan), Seomyeon",35.1555551,129.0584944,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;other;popn;pump_it_up;reflec;sdvx;taiko;wacca,,chunithm:1;ddr:1;drs:1;gitadora:1;iidx:1;jubeat:4;maimai_dx:1;popn:6;pump_it_up:2;reflec:1;sdvx:6;taiko:2;wacca:2,ziv
A.R.C.A.D.E.cat,"Esplugues de Llobregat Esplugues de Llobregat Catalunya, 08950, Esplugues de Llobregat",41.3771306,2.0891843,beatstream;chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;other;project_diva;pump_it_up;reflec;taiko;wacca,,beatstream:1;chunithm:1;ddr:2;drs:1;gitadora:1;groove_coaster:1;iidx:1;jubeat:2;museca:1;nostalgia:1;project_diva:1;pump_it_up:1;reflec:1;taiko:1;wacca:1,ziv
Arcade Planet - Sevilla Retro,"Calle Jardín de la Isla 6 Bellavista Andalucía, 41012, Bellavista",37.3335993,-5.9696909,chunithm;crossbeats;dance_evo;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;ongeki;other;popn;project_diva;pump_it_up;reflec;sdvx;taiko;wacca,,,ziv
Smålands Spelhall,"Smedjegatan 15 Växjö Kronobergs län, 352 46, Växjö",56.8830073,14.7797576,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;nostalgia;other;reflec;sdvx;wacca,,chunithm:1;ddr:1;drs:1;gitadora:2;groove_coaster:4;iidx:1;jubeat:4;nostalgia:1;reflec:1;sdvx:2;wacca:2,ziv
Gameorama,"49 Hirschengraben Luzern Kanton Luzern, 6003, Luzern",47.0508139,8.3010292,drs;other,,,ziv
Happy 100 潮州驛站店,信義路111號,,,dance_around;other,,dance_around:1,bemanicn
INFINITY WORLD,No.22-50-1 Zhongshan Rd. Banqiao Dist. New Taipei City 220073,25.0093347,121.4611035,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;pump_it_up;sdvx;taiko,,,allnet
New Art City@Xinsanmin (新藝城 新三民店),"Sanmin Rd. Lane 39 No.3 Taichung City Fengyuan District, 420, Taichung City",24.2534159,120.7214829,chunithm;crossbeats;drs;maimai_dx;other;pump_it_up;sdvx;taiko,,chunithm:2;crossbeats:1;drs:1;maimai_dx:1;pump_it_up:1;sdvx:2;taiko:1,ziv
NEW CITY(ZHONGLI),"11F,NO.120,SEC.1,ZHONGYANG W.RD,ZHONGLI CITY, TAOYUAN",24.9584889,121.2203631,chunithm;dance_evo;ddr;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;other;popn;reflec;sdvx;taiko;wacca,,chunithm:2;dance_evo:1;ddr:1;gitadora:2;groove_coaster:2;iidx:2;jubeat:3;maimai_dx:2;nostalgia:1;popn:1;reflec:2;sdvx:2;taiko:1;wacca:2,allnet;bemanicn;ziv
RHYTHM ARENA(KAOHSIUNG),"No.86-1, Zhonghua 3rd Rd.Qianjin Dist.,Kaohsiung City 801615",22.6272784,120.3014353,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;popn;sdvx;taiko,,chunithm:3;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:3;nostalgia:1;popn:1;sdvx:4;taiko:1,allnet;ziv
TOM'S WORLD(JINWANNIAN@TAIPEI),"5F., NO.70, SINING S.RD.,WANHUADISTRICT, TAIPEI CITY,",25.0435101,121.5058933,chunithm;drs;gitadora;groove_coaster;jubeat;maimai_dx;other;project_diva;reflec;sdvx;taiko,,chunithm:1;drs:1;gitadora:2;groove_coaster:1;jubeat:2;maimai_dx:2;project_diva:1;reflec:2;sdvx:2;taiko:1,allnet;ziv
TOM'S WORLD(LIUHE@KAOHSIUNG),"NO.132, LIUHE 2ND RD.,QIANJIN DISTRICT, KAOHSIUNG",22.6311429,120.2959709,chunithm;ddr;drs;gitadora;maimai_dx;other;sdvx;taiko,,,allnet;ziv
無限遊戲中心,中山路一段50巷22號1F,25.0088370,121.4615250,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;pump_it_up;sdvx;taiko,,chunithm:3;ddr:1;drs:1;gitadora:1;iidx:2;jubeat:1;maimai_dx:4;nostalgia:1;pump_it_up:1;sdvx:6;taiko:2,bemanicn;ziv
ECHO GAMES(ZPELL),"PL2.3.SHP01094PRAHONYOTHINRD,PRACHATIPAT,TANYABURI,PRATHUMTHANI",13.9887697,100.6173520,chunithm;ddr;drs;gitadora;iidx;maimai_dx;other;project_diva;pump_it_up;sdvx;taiko,,chunithm:2;ddr:1;drs:1;gitadora:2;iidx:1;maimai_dx:3;project_diva:1;pump_it_up:1;sdvx:3;taiko:2,allnet;ziv
EX10 MUSICPOD Central Ladprao,"1691, Central Ladprao 6th floor, Phahon Yothin Road Chatuchak, Chatuchak Bangkok 10900, Bangkok",13.8173744,100.5616147,chunithm;drs;gitadora;iidx;maimai_dx;nostalgia;other;pump_it_up;sdvx;taiko,,chunithm:2;drs:1;gitadora:1;iidx:2;maimai_dx:2;nostalgia:1;pump_it_up:1;sdvx:1;taiko:1,ziv
EX10(MAYA CHIANGMAI),"55/5 M.5 CHANGPHEUK  ,MEANG, CHIANGMAI",18.8026933,98.9672955,chunithm;drs;gitadora;iidx;maimai_dx;other;pump_it_up;sdvx;taiko,,chunithm:2;drs:1;gitadora:2;iidx:1;maimai_dx:2;pump_it_up:1;sdvx:1;taiko:1,allnet;ziv
EX10(MBK),"MBK CENTERBLDG.,444 PHAYATHAI RD.,PATHUM WAN BANGKOK",13.7443293,100.5299973,chunithm;ddr;drs;gitadora;iidx;maimai_dx;other;sdvx;taiko,,chunithm:4;ddr:1;drs:1;gitadora:2;iidx:2;maimai_dx:4;sdvx:2;taiko:2,allnet;ziv
Fun City Central Pinklao,"7/1 Barommaratchachonnani Road Arun Amarin, Bangkok Noi Bangkok 10700, Bangkok",13.7775416,100.4757241,dance_evo;other;pump_it_up,,,ziv
Joyliday The Mall Lifestore Bangkae,"518 Phet Kasem Road Bang Khae Nuea, Bangkhae Bangkok , 10160, Bangkok",13.7148707,100.4078914,drs;other,,drs:2,ziv
Let's Play MBK Center,"444, Phayathai Road Wang Mai, Pathum Wan Bangkok 10330, Bangkok",13.7447741,100.5301690,dance_evo;ddr;drs;gitadora;iidx;other;popn;pump_it_up;sdvx,,dance_evo:1;ddr:1;drs:1;gitadora:2;iidx:1;popn:1;pump_it_up:3;sdvx:2,ziv
PlayDXB,"Dubai Mall, Financial Center Rd Downtown Dubai Dubai 000000, Dubai",25.1962673,55.2807838,drs;other,,,ziv
SOCO,"Mirdif City Center Sheikh Mohammed Bin Zayed Rd - Mirdif - Dubai Dubai Mirdif, 6C85+C6 Du, Dubai",25.2160684,55.4074710,drs,,,ziv
Arcade Club Blackpool,"74 Bloomfield Road Blackpool England, FY1 6JL, Blackpool",53.8041519,-3.0465826,ddr;drs;groove_coaster;jubeat;museca;nostalgia;other;sdvx;taiko,,ddr:1;drs:1;groove_coaster:1;jubeat:2;museca:2;nostalgia:1;sdvx:1;taiko:1,ziv
Arcade Club Bury,"Ela Mill, Cork Street Bury England, BL9 7BW, Bury",53.5951081,-2.2838197,chunithm;crossbeats;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;other;popn;project_diva;reflec;sdvx;stepmaniax;taiko;wacca,,chunithm:1;crossbeats:1;ddr:3;drs:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:4;museca:2;nostalgia:1;popn:2;project_diva:1;reflec:1;sdvx:2;stepmaniax:1;taiko:2;wacca:1,ziv
Arcade Club Leeds,"2a Savins Mill Way Kirkstall Leeds England, LS5 3RP, Leeds",53.8156227,-1.6031883,ddr;drs;groove_coaster;jubeat;nostalgia;other;popn;project_diva;pump_it_up;reflec;taiko,,ddr:1;drs:1;groove_coaster:1;jubeat:2;nostalgia:1;popn:1;project_diva:1;pump_it_up:1;reflec:1;taiko:1,ziv
ArCains,"31 Grafton Street Liverpool England, L8 5XE, Liverpool",53.3933865,-2.9790955,chunithm;crossbeats;drs;groove_coaster;other;pump_it_up;sdvx;taiko,,,ziv
FreePlayCity,"ExFed 199 Eade Road London England, N4 1DN, London",51.5754211,-0.0877217,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;ongeki;other;popn;project_diva;pump_it_up;reflec;sdvx;taiko;wacca,,chunithm:2;ddr:1;drs:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:3;museca:2;nostalgia:1;ongeki:1;popn:3;project_diva:1;pump_it_up:1;reflec:1;sdvx:2;taiko:1;wacca:1,ziv
Playback Arcade,"Unit 20 The Galleries Shopping Centre Bristol England, BS1 3XB, Bristol",51.4568410,-2.5901905,ddr;drs;iidx;jubeat;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx;taiko,,ddr:1;drs:1;iidx:1;jubeat:2;nostalgia:2;ongeki:1;popn:2;project_diva:1;reflec:2;sdvx:1;taiko:1,ziv
Akihabara,"8901 N Harlan St Westminster Colorado, 80031, Westminster",39.8581737,-105.0646787,chunithm;ddr;drs;groove_coaster;iidx;jubeat;nostalgia;other;popn;project_diva;sdvx;taiko;wacca,,chunithm:4;jubeat:2;wacca:2,ziv
Akihabara Arcade and Bar,"8901 Harlan Street Westminster, Colorado, 80031, Westminster,",39.8581171,-105.0651513,chunithm;ddr;drs;groove_coaster;iidx;other;popn;project_diva;taiko;wacca,,chunithm:4;ddr:1;drs:1;groove_coaster:1;iidx:1;popn:2;taiko:1;wacca:2,ziv;community
ARCADE MONSTERS,6362 INTERNATIONAL DR ORLANDO FL 32819,28.4596379,-81.4683551,chunithm;dance_evo;ddr;drs;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:1;dance_evo:1;ddr:1;drs:2;groove_coaster:1;iidx:1;jubeat:2;maimai_dx:1;nostalgia:1;ongeki:1;popn:2;pump_it_up:1;sdvx:1;stepmaniax:1;taiko:1;wacca:1,allnet;ziv
Arcade Monsters (Lake Mary),"1130 Townpark Ave Suite 1122 Lake Mary Florida, 32746, Lake Mary",28.7885860,-81.3560626,chunithm;drs;other;popn;sdvx;taiko,,,ziv
Arcade Monsters (Melbourne),"835 South Babcock Street Melbourne Florida, 32901, Melbourne",28.0950078,-80.6199064,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;other;popn;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:1;ddr:1;drs:2;gitadora:2;groove_coaster:1;iidx:1;jubeat:1;museca:1;nostalgia:1;popn:1;project_diva:1;pump_it_up:1;sdvx:1;stepmaniax:1;taiko:1;wacca:1,ziv
Arcade Monsters (Murrieta),"39809 Avenida Acacias Murrieta California, 92563, Murrieta",33.5683717,-117.1796125,chunithm;ddr;drs;gitadora;jubeat;nostalgia;ongeki;other;polaris_chord;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:1;ddr:1;drs:2;gitadora:2;jubeat:3;nostalgia:1;ongeki:1;polaris_chord:1;popn:1;pump_it_up:1;sdvx:1;stepmaniax:1;taiko:1;wacca:1,ziv
Arcade Monsters (Oviedo),"15 Alafaya Woods Blvd Suite 117 Oviedo Florida, 32765, Oviedo",28.6517888,-81.2068109,chunithm;crossbeats;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,,ziv
Arcade Monsters (San Diego),"704 J St San Diego California, 92101, San Diego",32.7096136,-117.1579839,chunithm;dance_evo;ddr;drs;gitadora;groove_coaster;jubeat;nostalgia;ongeki;other;popn;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:4;dance_evo:1;ddr:1;drs:2;gitadora:2;groove_coaster:2;jubeat:2;nostalgia:2;ongeki:1;popn:1;project_diva:2;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:1;wacca:1,ziv
Arcade Odyssey,"12045 Southwest 117th Avenue Miami Florida, 33176, Miami",25.6556196,-80.3829644,chunithm;crossbeats;ddr;drs;groove_coaster;iidx;jubeat;nostalgia;other;project_diva;pump_it_up;sdvx;taiko;wacca,,,ziv
Bragging Rights,"113 NW 8th Ave Gainesville Florida, 32605, Gainesville",29.6588870,-82.3262751,dance_evo;ddr;gitadora;iidx;nostalgia;other,,,ziv
DUCK! - Mall Of America,"342 Central Parkway Bloomington Minnesota, 55425, Bloomington",44.8560837,-93.2420075,chunithm;ddr;drs;maimai_dx;pump_it_up;sdvx;taiko;wacca,,chunithm:1;ddr:1;drs:1;maimai_dx:2;pump_it_up:1;sdvx:1;taiko:1;wacca:1,ziv
EightyOne Arcade Bar,"221 South Phillips Avenue Sioux Falls South Dakota, 57104, Sioux Falls",43.5452702,-96.7271952,ddr;drs;groove_coaster;jubeat;nostalgia;other;pump_it_up;wacca,,,ziv
ENTERRIUM,2 WOODFIELD MALL SCHAUMBURG IL 60173,42.0453408,-88.0340351,ddr;drs;iidx;maimai_dx;other;popn;sdvx,,ddr:1;drs:1;iidx:1;maimai_dx:2;popn:1;sdvx:1,allnet;ziv
Flipper's Arcade & Convenience,"6615 Caratoke Highway Grandy North Carolina, 27939, Grandy",36.2325202,-75.8731542,drs,,,ziv
Game Nest,"4525 Spring Mountain Road Suite 112 Las Vegas Nevada, 89102, Las Vegas",36.1253065,-115.2017679,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;ongeki;other;polaris_chord;popn;project_diva;pump_it_up;reflec;sdvx;taiko;wacca,,chunithm:2;ddr:2;drs:1;gitadora:1;groove_coaster:1;iidx:1;jubeat:1;museca:1;nostalgia:1;ongeki:1;polaris_chord:1;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:1;taiko:1;wacca:2,ziv
Gatcha (King of Prussia Mall),"160 N Gulph Rd Suite #2015 King of Prussia Pennsylvania, 19406, King of Prussia",40.0881374,-75.3934354,chunithm;drs;jubeat;other;pump_it_up;taiko;wacca,,chunithm:2;drs:1;jubeat:1;pump_it_up:1;taiko:1;wacca:1,ziv
Gatcha (Koreatown),"313 5th Ave New York 10016, New York",40.7468871,-73.9854214,chunithm;ddr;drs;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;taiko;wacca,,chunithm:3;ddr:1;drs:1;iidx:1;jubeat:1;maimai_dx:2;nostalgia:1;popn:1;pump_it_up:1;taiko:15;wacca:1,ziv
Gatcha at Perimeter Mall,"4400 Ashford Dunwoody Rd Atlanta Georgia, 30346, Atlanta",34.0366528,-84.1909790,chunithm;drs;other,,chunithm:2;drs:1,ziv
GATCHA TANGRAM,133-33 37TH AVE #F1/F2 FLUSHINGNY 11354,40.7605824,-73.8337836,chunithm;ddr;drs;gitadora;maimai_dx;ongeki;other;project_diva;pump_it_up;taiko;wacca,,chunithm:2;ddr:1;drs:1;gitadora:2;maimai_dx:2;ongeki:2;project_diva:1;pump_it_up:1;taiko:1;wacca:1,allnet;ziv
Hamm's Arcade,"916 E BUS US 83 San Juan 78589, San Juan",26.1851073,-98.1403032,chunithm;ddr;drs;maimai_dx;ongeki;other;pump_it_up;taiko;wacca,,chunithm:1;ddr:1;drs:1;maimai_dx:1;ongeki:1;pump_it_up:1;taiko:1;wacca:2,ziv
Haze's Toys & Arcade,"5800 Northgate Drive Suite 62 San Rafael California, 94903, San Rafael",38.0038280,-122.5445396,chunithm;ddr;drs;ongeki;other;sdvx;wacca,,chunithm:2;ddr:1;drs:2;ongeki:1;sdvx:1;wacca:1,ziv
Hooligans Arcade,"519 1st St SW Alabaster AL, 35007, Alabaster",33.2406078,-86.8195009,chunithm;dance_evo;other;pump_it_up;sdvx;wacca,,,ziv
Jeremy's Downtown Arcade,"206C 12th Ave S Nampa Idaho, 83651, Nampa",43.5776065,-116.5608671,dance_evo;drs;groove_coaster;other;sdvx;taiko;wacca,,dance_evo:1;drs:1;groove_coaster:4;sdvx:1;taiko:1;wacca:1,ziv
Joysticks Arcade,"483 Mandalay Avenue Clearwater Florida, 33767, Clearwater",27.9817408,-82.8267593,dance_evo;drs;groove_coaster;maimai_dx;nostalgia;other;popn;reflec;stepmaniax,,,ziv
Leaderboard 2 Arcade Bar & Pizzeria (Shad),"5285 Shad Road Suite 316 Jacksonville Florida, 32257, Jacksonville",30.1940262,-81.5774021,chunithm;ddr;drs;gitadora;iidx;jubeat;museca;nostalgia;ongeki;other;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:2;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:2;museca:1;nostalgia:1;ongeki:1;project_diva:1;pump_it_up:1;sdvx:1;taiko:2;wacca:2,ziv
Leaderboard 3 (Lakeshore),"2415 Blanding Blvd Ste 9 Jacksonville 32210, Jacksonville",30.2746416,-81.7312700,ddr;drs;other;popn;taiko;wacca,,,ziv
Leaderboard Arcade Bar & Pizzeria (Wells),"1760 Wells Road Orange Park Florida, 32073, Orange Park",30.1860675,-81.7283306,chunithm;drs;iidx;jubeat;other;sdvx;taiko;wacca,,chunithm:1;drs:1;iidx:1;jubeat:2;sdvx:1;taiko:1;wacca:1,ziv
Micronesia Mall - Fun Fair,"1088 West Marine Corps Drive Dededo Guam, 96929, Dededo",13.5191493,144.8162200,ddr;drs;gitadora;other,,,ziv
New Game Plus+,"1653 West Palmetto Street Florence South Carolina, 29501, Florence",34.1908887,-79.8001759,chunithm;dance_evo;ddr;gitadora;groove_coaster;iidx;museca;other;popn;project_diva;sdvx;taiko;wacca,,,ziv
Pins & Wheels At Playland,"8822 McCann Dr Austin Texas, 78757, Austin",30.3730756,-97.7294634,drs;pump_it_up,,,ziv
Point Break Arcade,"445 Harrison Avenue Panama City Florida, 32401, Panama City",30.1560462,-85.6605591,chunithm;ddr;drs;groove_coaster;jubeat;nostalgia;other;popn;project_diva;sdvx;stepmaniax;taiko;wacca,,,ziv
PUSH START PLAY Family Entertainment Center,"1165 S Stemmons Fwy #192 Lewisville TX, 75067, Lewisville",33.0285088,-96.9940210,drs;jubeat;other;pump_it_up;sdvx;stepmaniax;wacca,,,ziv
RhythmPitt,"Join the discord! Pittsburgh Pennsylvania, 15208, Pittsburgh",40.4514865,-79.9081555,chunithm;crossbeats;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx;wacca,,chunithm:2;crossbeats:1;ddr:1;drs:1;gitadora:3;groove_coaster:1;iidx:2;jubeat:2;museca:2;nostalgia:1;ongeki:1;popn:2;project_diva:1;reflec:2;sdvx:3;wacca:3,ziv
ROUND1 ARLINGTON PARKS,"3811 S. Cooper St., Suite 6004,Arlington TX 76015",32.6796797,-97.1295441,chunithm;dance_around;ddr;drs;gitadora;groove_coaster;iidx;maimai_dx;museca;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:1;dance_around:1;ddr:3;drs:2;gitadora:2;groove_coaster:2;iidx:1;maimai_dx:2;museca:2;popn:1;project_diva:1;pump_it_up:3;sdvx:3;taiko:1;wacca:2,allnet;ziv;round1usa
ROUND1 ARROWHEAD TOWN CENTER,"7650 Arrowhead Town Center, Glendale, AZ 85308",33.6413806,-112.2240577,chunithm;crossbeats;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:2;crossbeats:2;dance_around:1;ddr:2;drs:1;gitadora:4;iidx:2;maimai_dx:2;popn:1;pump_it_up:2;sdvx:2;stepmaniax:1;taiko:2;wacca:1,allnet;ziv;round1usa
Round1 Auburn Hills (Great Lakes Crossing),"4220 Baldwin Rd, Auburn Hills, MI 48326, USA",42.7025380,-83.2996450,chunithm;ddr;drs;maimai_dx;sdvx;taiko,,,round1usa
Round1 Bowling & Arcade (Broadway Commons),"972 Broadway Mall Hicksville New York, 11801, Hicksville",40.7737561,-73.5331730,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko,,chunithm:2;dance_around:2;ddr:3;drs:1;gitadora:2;iidx:2;maimai_dx:2;popn:2;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:4,ziv
Round1 Bowling & Arcade (Coronado Center),"6600 Menaul Boulevard Northeast Albuquerque New Mexico, 87110, Albuquerque",35.1066911,-106.5756805,chunithm;crossbeats;dance_around;ddr;drs;gitadora;groove_coaster;iidx;maimai_dx;museca;other;pump_it_up;sdvx;taiko;wacca,,chunithm:4;crossbeats:1;dance_around:1;ddr:2;drs:1;gitadora:2;groove_coaster:1;iidx:2;maimai_dx:2;museca:1;pump_it_up:4;sdvx:3;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Cumberland Mall),"2860 Cumberland Mall Atlanta Georgia, 30339, Atlanta",33.8802585,-84.4670214,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:1;dance_around:2;ddr:3;drs:1;gitadora:2;iidx:2;maimai_dx:3;popn:2;pump_it_up:2;sdvx:3;stepmaniax:1;taiko:2;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Danbury Fair),"7 Backus Avenue Danbury Connecticut, 06810, Danbury",41.3796745,-73.4802532,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:2;dance_around:1;ddr:2;drs:1;gitadora:2;iidx:1;maimai_dx:2;popn:2;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:1;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Exton Square Mall),"172 Exton Square Parkway Exton Pennsylvania, 19341, Exton",40.0306751,-75.6223013,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:1;dance_around:1;ddr:3;drs:1;gitadora:2;iidx:1;maimai_dx:3;popn:2;project_diva:1;pump_it_up:2;sdvx:2;taiko:1;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Great Lakes Crossing Outlets),"4220 Baldwin Rd Suite A502 Auburn Hills Michigan, 48326, Auburn Hills",42.7018127,-83.2980609,chunithm;crossbeats;dance_around;ddr;drs;gitadora;groove_coaster;iidx;maimai_dx;other;popn;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:2;crossbeats:1;dance_around:2;ddr:3;drs:2;gitadora:2;groove_coaster:2;iidx:2;maimai_dx:4;popn:1;project_diva:1;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:2;wacca:1,ziv
Round1 Bowling & Arcade (Great Lakes Mall),"7850 Mentor Avenue Suite 200A Mentor Ohio, 44060, Mentor",41.6588704,-81.3629822,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,dance_around:1;ddr:4;drs:1;gitadora:2;iidx:1;project_diva:1;pump_it_up:1;sdvx:1;stepmaniax:1;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Gurnee Mills),"6170 West Grand Avenue Gurnee Illinois, 60031, Gurnee",42.3887186,-87.9597724,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;other;popn;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:2;dance_around:1;ddr:2;gitadora:4;iidx:1;maimai_dx:2;popn:2;project_diva:1;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:2;wacca:1,ziv
Round1 Bowling & Arcade (Main Place Mall),"2800 North Main Street Suite 1100 Santa Ana California, 92705, Santa Ana",33.7743722,-117.8686519,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko,,dance_around:1;ddr:2;drs:1;gitadora:2;iidx:1;maimai_dx:2;popn:2;pump_it_up:1;sdvx:3;stepmaniax:1;taiko:1,ziv;round1usa
Round1 Bowling & Arcade (Maine Mall),"364 Maine Mall Road South Portland Maine, 04106, South Portland",43.6334348,-70.3348268,chunithm;dance_around;ddr;drs;gitadora;groove_coaster;iidx;maimai_dx;other;popn;pump_it_up;sdvx;taiko;wacca,,chunithm:1;dance_around:1;ddr:1;drs:1;gitadora:2;groove_coaster:1;iidx:1;maimai_dx:2;popn:2;pump_it_up:1;sdvx:1;taiko:1;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Menlo Park Mall),"55 Parsonage Rd Space 1850A Edison NJ, 08837, Edison",40.5461934,-74.3367040,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;pump_it_up;sdvx;stepmaniax;taiko,,chunithm:2;dance_around:1;ddr:3;drs:2;gitadora:2;iidx:2;maimai_dx:1;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:1,ziv;round1usa
Round1 Bowling & Arcade (North Riverside Park Mall),"7501 West Cermak Road North Riverside Illinois, 60546, North Riverside",41.8485053,-87.8113389,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:2;dance_around:1;ddr:2;drs:1;gitadora:2;iidx:1;maimai_dx:3;popn:2;project_diva:1;pump_it_up:1;sdvx:2;taiko:2;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (North Star Mall),"7400 San Pedro Avenue San Antonio Texas, 78216, San Antonio",29.5179905,-98.4945243,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:2;dance_around:1;ddr:4;drs:1;gitadora:2;iidx:2;maimai_dx:2;popn:2;pump_it_up:1;sdvx:2;stepmaniax:1;taiko:2;wacca:1,ziv;round1usa
Round1 Bowling & Arcade (Promenade Temecula),"40710 Winchester Road Temecula California, 92591, Temecula",33.5262948,-117.1531965,chunithm;dance_around;ddr;drs;gitadora;groove_coaster;iidx;maimai_dx;other;popn;pump_it_up;sdvx;taiko,,chunithm:1;dance_around:2;ddr:3;drs:1;gitadora:2;groove_coaster:2;iidx:1;maimai_dx:2;popn:2;pump_it_up:2;sdvx:2;taiko:2,ziv
Round1 Bowling & Arcade (Stonestown Galleria),"285 Winston Dr Space No. B1 San Francisco California, 94132, San Francisco",37.7265378,-122.4778764,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;taiko;wacca,,dance_around:1;ddr:4;drs:1;gitadora:2;iidx:2;maimai_dx:3;popn:2;pump_it_up:1;sdvx:2;taiko:2;wacca:1,ziv;round1usa
