name,address,latitude,longitude,games,cabs,source
Alibaba (Theingi Market YGN),"Theingi Zay-C, Room (2) Ground, 2 Quarter, Shwedagon Pagoda Road, Yangon, Pabedan Township, 11142",16.7759929,96.1534488,drs;maimai_dx,,ziv
Alibaba Amusement Centre,"No. 1 Industrial Road, Myanmar Plaza, Alibaba Amusement Centre, Yangon, Yangon Region",16.8280364,96.1555047,other,,ziv
160k,"201 Schiekade, Rotterdam, Zuid-Holland, 3013 BR",51.9253983,4.4769729,ddr;taiko,,ziv
Akiba District,"Boven Clarenburg 7, Hoog Catharijne Mall, Utrecht, Utrecht, 3511 CR",52.0907401,5.1151174,chunithm;ddr;iidx;jubeat;nostalgia;other;popn;sdvx;taiko,,ziv
Barkade - Asian Streetfood,"26 Tramkade, 's-Hertogenbosch, Noord-Brabant, 5211 VB",51.6963046,5.2998841,taiko,,ziv
Blast Galaxy,"5 Magneetstraat, Amsterdam, Noord-Holland, 1014 CC",52.3901700,4.8539078,jubeat;maimai_dx;museca;nostalgia;other;sdvx;taiko,,ziv
Circus Zandvoort,"Gasthuisplein 5, Zandvoort, North Holland, 2042 JM",52.3724986,4.5284154,ddr;other,,ziv
Club Puck,"747 Jan Evertsenstraat, Amsterdam, Noord-Holland, 1061 XZ",52.3696571,4.8357831,ddr;other;taiko,,ziv
Duinrel,"Duinrell 1, Wassenaar, 2242JP",52.1419168,4.4237995,other,,ziv
Exclusive Games Luider,"3 Lorentzbaan, Nieuwegein, Utrecht, 3439 NM",52.0271928,5.0989377,other;taiko,,ziv
Funhouse Renesse,"182 Hogezoom, Renesse, Zeeland, 4325 BJ",51.7305983,3.7711349,ddr;other,,ziv
Game Empire,"Bagijnhof 60, 3311 NP Dordrecht, Dordrecht, 3311 NP",51.8125018,4.6682877,other,,ziv
Gamestate Almere (formerly The Game Box Almere),"Traverse 4, Almere, Flevoland, 1315 TK",52.3683955,5.2185729,other,,ziv
Gamestate Amsterdam Arena,"183-187 ArenA Boulevard, Amsterdam, Noord-Holland, 1102 CT",52.3129029,4.9462724,other,,ziv
Gamestate Arnhem,"Oude Stationsstraat 11, Arnhem, Gelderland, 6811 KE",51.9839929,5.9038031,other,,ziv
Gamestate Den Haag,"4 Grote Markt, Den Haag, Zuid-Holland, 2511 BG",52.0759853,4.3084262,other,,ziv
Gamestate Enschede,"Marktstraat 10, 7511 GD, Enschede, Overijssel, 7511 GD",52.2210571,6.8940297,other,,ziv
Gamestate Haarlem,"16 Drossestraat, Haarlem, Noord-Holland, 2011 XW",52.3814031,4.6311265,other,,ziv
Gamestate Mall of the Netherlands,"Liguster 202, Leidschendam, Zuid-Holland, 2262 AC",52.0895886,4.3826559,ddr;other,,ziv
Gamestate Rotterdam,"90-111 Cor Kieboomplein, Rotterdam, Zuid-Holland, 3077 MK",51.8968653,4.5244199,other,,ziv
Gamestate Utrecht,"Mariaplaats 13, Utrecht, Utrecht, 3511 LJ",52.0900051,5.1168367,other,,ziv
Gametown Center Parcs Het Heijderbos,"43 Hommersumseweg, Heijen, Limburg, 6598 MC",51.6745844,5.9962928,other,,ziv
Highscore,"5a Professor Asserweg, Waalwijk, Noord-Brabant, 5144 NC",51.6767706,5.0536359,other,,ziv
Hommerson Funland,"Palace Promenade, Gevers Deynootweg 990-77, Den Haag, Zuid-Holland, 2586 BZ",52.1148235,4.2833211,other;taiko,,ziv
King Cool Arcade,"Domoweg 1, Beilen, Drenthe, 9411TX",52.8560520,6.4978042,ddr;gitadora,,ziv
Molly's Arena Arcade,"Osdorpplein 771, Amsterdam, Noord-Holland, 1068 TC",52.3592086,4.8060894,gitadora;nostalgia;other;sdvx;taiko,,ziv
Nationaal Videogame Museum,"Luxemburglaan 1, Zoetermeer, Zuid-Holland, 2711 BD",52.0628739,4.4912525,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;ongeki;other;popn;sdvx;taiko,,ziv
Pixel-Arcade,"Tramkade 24, 's-Hertogenbosch, Noord-Brabant, 5211 VB",51.6965149,5.2987253,chunithm;iidx;maimai_dx;other;popn;sdvx;taiko,,ziv
Play-In,"Hertogswetering 173, Utrecht, Utrecht, 3543 AS",52.0968992,5.0700185,other,,ziv
PlushCade,"Contact us via Facebook or Email, Boxmeer, Noord Brabant, 5831",51.6541261,5.9427747,jubeat;museca;other,,ziv
Pop Culture Arcade,"Van Welderenstraat 80, Nijmegen, 6511 MR",51.8431572,5.8632821,other,,ziv
Rhythm Arcade,"Van Nesstraat 1a, Alphen aan Den Rijn, Zuid-Holland, 2404 AV",52.1364350,4.6557408,chunithm;ddr;iidx;jubeat;other;popn;sdvx,,ziv
Sir Winston Fun & Games Amsterdam,"Buikslotermeerplein 2007, Amsterdam, Noord-Holland, 1025 XL",52.4010115,4.9347416,other;taiko,,ziv
Sir Winston Fun & Games Schiedam,"Noorderweg 20, Schiedam, Zuid-Holland, 3112",51.9239368,4.4065154,other;taiko,,ziv
Sir Winston Fun & Games Ypenburg,"3 Guldenlaan, Den Haag, Zuid-Holland, 2496 ZZ",52.0571189,4.3845979,other,,ziv
Sir Winston Fun & Games Zaandam,"Stadhuisplein 86-88, Zaandam, Noord-Holland, 1506 MZ",52.4383145,4.8157053,other,,ziv
The Game Box,"Oosterstraat 15, Groningen, Groningen, 9711 NN",53.2178566,6.5692002,other,,ziv
The Game Box Apeldoorn,"Hoofdstraat 159, Apeldoorn, 7311 AW",52.2162973,5.9589026,other,,ziv
The Game Box Den Bosch,"Marktstraat 8, 's-Hertogenbosch, Noord-Brabant, 5211 SL",51.6899028,5.3034799,other,,ziv
The Game Box Hoofddorp,"Marktlaan 166, Hoofddorp, 2132 DM",52.3021979,4.6924607,other,,ziv
TonTon Club Westergasfabriek,"Polonceaukade 27, Amsterdam, Noord-Holland, 1014 DA",52.3860121,4.8660618,ddr;drs;taiko,,ziv
Yosi Burgum,"3 Tsjibbe Geartsstrjitte, Burgum, Friesland, 9251 BR",53.1926929,5.9892291,other,,ziv
Arcadia,"116 Scott Street Blenheim Redwoodtown, 7201, Blenheim",-41.5228066,173.9572057,other,,ziv
Archie Brothers Cirque Electriq @ Christchurch Central,"617 Colombo Street Christchurch Central City Christchurch Canterbury, 8011, Christchurch",-43.5351600,172.6364774,ddr;other;taiko,,ziv
Archie Brothers Cirque Electriq @ Wellington,"1 Willis Street Wellington Wellington, 6011, Wellington",-41.2865814,174.7763008,ddr;other;taiko,,ziv
Archie Brothers Cirque Electriq @ Westfield Newmarket,"277/309 Broadway, L3 Newmarket Auckland Auckland, 1023, Auckland",-36.8718106,174.7766340,ddr;other;taiko,,ziv
Arena Entertainment,"22 Corinthian Drive Auckland Albany, 0632, Auckland",-36.7322894,174.7139129,other,,ziv
Bowlarama @ Palmerston North,"94 Cuba St Palmerston North Palmerston North Central, 4410, Palmerston North",-40.3577537,175.6033283,other,,ziv
Bowlarama @ Wellington,"52 Hall Street Wellington Wellington, 6021, Wellington",-41.3089764,174.7747180,other,,ziv
Coin Singing Booth,"47 Chancery Street Auckland Auckland Central, 1010, Auckland",-36.8477963,174.7678710,maimai_dx;other,,ziv
Daytona Adventure Park,"25 Blenheim Street Upper Hutt Wellington, 5018, Upper Hutt",-41.1302064,175.0696618,other,,ziv
Dropzone,"650 Lake Terrace Taupō Wharewaka, 3300, Taupō",-38.7371888,176.0729350,other,,ziv
Galaxy Arcade,"206 Barbadoes Street Christchurch 8011, Christchurch",-43.5350394,172.6459624,other,,ziv
Game Over @ Auckland,"35 Arrenway Drive Auckland Albany, 0632, Auckland",-36.7441157,174.7225660,other,,ziv
Game Over @ Christchurch,"211 Blenheim Road, Riccarton Christchurch 8041, Christchurch",-43.5384849,172.5910731,other,,ziv
Game Over @ Queenstown,"14 Red Oaks Drive Queenstown 9300, Queenstown",-45.0233181,168.7454563,other,,ziv
GameOn @ Queen Street,"Upper Basement, 291-297 Queen Street Auckland, New Zealand Auckland City Auckland, 1010, Auckland City",-36.8513857,174.7638531,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;other;taiko,,ziv
GameOn @ Takanini,"Shop 7.2/30 Walters Road, Takanini, Auckland 2112 Auckland Auckland, 2112, Auckland",-37.0474729,174.9301126,other;taiko,,ziv
Jagotown,"Te Rapa Road &, Wairere Drive Hamilton 3200, Hamilton",-37.7477706,175.2321699,other,,ziv
Kingpin @ Queenstown,"35 Brecon Street Queenstown Otago, 9300, Queenstown",-45.0296357,168.6573780,other;taiko,,ziv
Leap Indoor Trampoline Park,"42 Sunshine Avenue Te Rapa Hamilton 3200, Hamilton",-37.7595988,175.2426950,other,,ziv
Lilliputt Fun Zone,"Level 1 65 Bryce St, Centre Place Hamilton, New Zealand Hamilton 3210, Hamilton",-37.7858005,175.2800095,other,,ziv
Live Wire @ Highbury Birkenhead,"1 Highbury Bypass Auckland Birkenhead, 0626, Auckland",-36.8106419,174.7244382,other,,ziv
Live Wire @ Sylvia Park Auckland,"Shop 75 286 Mt. Wellington Highway Auckland Auckland, 1060, Auckland",-36.9145069,174.8419726,other,,ziv
Megastrike,"78 Nelson Street Auckland Pukekohe, 2340, Auckland",-37.2121052,174.9016463,other,,ziv
Megazone @ Dunedin,"170 Frederick Street Dunedin Central Dunedin, 9017, Dunedin",-45.8704693,170.5149910,other,,ziv
Megazone @ Silverdale,"91 Small Road Auckland Silverdale, 0932, Auckland",-36.6349486,174.6643781,other,,ziv
Motion Entertainment,"366 Te Ngae Road New Zealand 3010 Rotorua Bay of Plenty, 3010, Rotorua",-38.1430962,176.2833381,other,,ziv
Newmarket Tenpin Bowling,"6/2 York Street Auckland Auckland, 1023, Auckland",-36.8675094,174.7764921,other,,ziv
Oddyseum Queenstown,"57 Shotover Street Queenstown Queenstown Central, 9300, Queenstown",-45.0320345,168.6582549,other,,ziv
PLAY @ Event Cinemas Albany,"219 Don Mckinnon Drive Auckland Auckland, 0632, Auckland",-36.7281628,174.7083348,other;taiko,,ziv
PLAY @ Event Cinemas Manukau,"1 Leyton Way Auckland Auckland, 2104, Auckland",-36.9906945,174.8819883,other;taiko,,ziv
PLAY @ Event Cinemas Queensgate,"37A Bloomfield Terrace Hutt Central Lower Hutt Wellington, 5010, Lower Hutt",-41.2105103,174.9073426,other;taiko,,ziv
PLAY @ Event Cinemas St Lukes,"80 Saint Lukes Road Mount Albert Auckland Auckland, 1025, Auckland",-36.8829761,174.7324236,other;taiko,,ziv
PLAY @ Event Cinemas Tauranga,"2 Taurikura Drive Tauranga Tauriko, 3110, Tauranga",-37.7368813,176.1050407,other,,ziv
PLAY @ Event Cinemas WestCity,"Level 4, Westcity Mall Edsel Street Henderson Auckland, 0612, Henderson",-36.8806891,174.6322668,other;taiko,,ziv
PLAY @ Event Cinemas Westgate,"34 Maki Street Auckland Westgate, 0814, Auckland",-36.8200041,174.6126652,other;taiko,,ziv
Play2Win @ Cloud9 Palmerston North,"37 Taonui Street Palmerston North Palmerston North Central, 4410, Palmerston North",-40.3522227,175.6060750,other,,ziv
Play2Win @ New Plymouth,"119 Devon Street East New Plymouth 4310, New Plymouth",-39.0561675,174.0776583,other,,ziv
Play2Win @ Palmerston North,"Corner of The Square and Broadway Avenue Palmerston North Manawatu-Wanganui, 4410, Palmerston North",-40.3547083,175.6114769,other,,ziv
Play2Win @ Whanganui,"126 Street Hill Street Whanganui Manawatu-Wanganui, 4500, Whanganui",-39.9328308,175.0499234,other,,ziv
Player1,"49 Orly Avenue Auckland Mangere, 2022, Auckland",-36.9698510,174.7975556,other,,ziv
PrizeZone @ The Palms Shirley,"Corner Marshland &, New Brighton Road Christchurch Shirley, 8061, Christchurch",-43.5071803,172.6642875,other,,ziv
PrizeZone @ Velocity Entertainment,"405 Saint Aubyn Street East Hastings 4122, Hastings",-39.6432388,176.8496653,other,,ziv
Quickplay @ Ormiston,"240 Ormiston Road Auckland Flat Bush, 2016, Auckland",-36.9647406,174.9139739,other,,ziv
Rainbow's End,"Cnr. Great South Rd. &Wiri Station Rds. Manukau City, Auckland, New Zealand Manukau City Auckland, 2104, Manukau City",-36.9937870,174.8845392,other,,ziv
Reading Cinemas Porirua,"2 Titahi Bay Road North City Shopping Centre Porirua Wellington, 5022, Porirua",-41.1369244,174.8411787,other,,ziv
Retrobowl,"105 Kelvin Street Invercargill Invercargill Central, 9810, Invercargill",-46.4072459,168.3508712,other,,ziv
Starlight Arcade,"34 Te Roto Drive Paraparaumu Wellington, 5032, Paraparaumu",-40.9054753,174.9995462,ddr;other,,ziv
Strike Entertainment Centre,"399 Hutt Road Lower Hutt Wellington, 5012, Lower Hutt",-41.2171063,174.8817630,other,,ziv
Superstrike,"608 Omahu Road Hastings Frimley, 4120, Hastings",-39.6240260,176.8209357,other,,ziv
Tenpin Tauranga,"141 Thirteenth Avenue Tauranga Bay Of Plenty, 3112, Tauranga",-37.7014977,176.1586235,other,,ziv
The Lanes,"234/238 Wakefield Street Wellington 6011, Wellington",-41.2921871,174.7811320,other,,ziv
Timezone @ Bayfair,"Bayfair Mall Maunganui Road Tauranga Bay Of Plenty, 3116, Tauranga",-37.6750021,176.2224358,other;taiko,,ziv
Timezone @ Botany Town Center,"588 Chapel Road Auckland Auckland, 2016, Auckland",-36.9335993,174.9143815,other;taiko,,ziv
Timezone @ Chch Central,"92 Hereford Street Christchurch Central City Christchurch Cantebury, 8011, Christchurch",-43.5324260,172.6347022,other;taiko,,ziv
Timezone @ Dunedin,"251 George Street Dunedin Otago, 9016, Dunedin",-45.8714345,170.5074688,other;taiko,,ziv
Timezone @ Hamilton Central,"460 Victoria Street Hamilton Waikato, 3204, Hamilton",-37.7854211,175.2819410,other;taiko,,ziv
Timezone @ Napier,"125 Emerson Street Napier 4110, Napier",-39.4907799,176.9168438,other,,ziv
Timezone @ Nelson,"60 Achilles Avenue Nelson 7070, Nelson",-41.2714082,173.2824030,other,,ziv
Timezone @ Queen Street,"280 Queen Street Auckland Auckland Central, 1010, Auckland",-36.8504792,174.7650412,chunithm;ddr;maimai_dx;other;popn;taiko,,ziv
Timezone @ Rotorua Central,"R1/R2 Victoria Street Rotorua 3010, Rotorua",-38.1423479,176.2509948,maimai_dx;other;taiko,,ziv
Timezone @ The Base Hamilton,"Te Rapa Road & Wairere Drive, Hamilton Pukete, 3200, Hamilton",-37.7478683,175.2330441,maimai_dx;other;taiko,,ziv
Timezone @ Whangarei,"49 John Street Whangārei Northland, 0110, Whangārei",-35.7242931,174.3232604,ddr;other,,ziv
TIMEZONE COURTENAY PLACE,60 Courtenay Place Wellington 6011 New Zealand,-41.2932178,174.7810472,maimai_dx;other;taiko,,allnet;ziv
TIMEZONE NEW MARKET,"135-141 Broadway, Newmarket, Auckland 1023",-36.8682537,174.7778716,ddr;maimai_dx;other;taiko,,allnet;ziv
TIMEZONE PALMERSTON SQUARE,"113-116 The Square, Palmerston North Central,",-40.3551336,175.6120897,ddr;maimai_dx;other;taiko,,allnet;ziv
TIMEZONE RICCARTON,"Westfield Riccarton, Rotherham Street, 8041,NZ",-43.5314421,172.6005660,maimai_dx;other;taiko,,allnet;ziv
Ye Olde Pinball Shoppe,"18A Bond Street Wellington 6011, Wellington",-41.2892246,174.7755879,other,,ziv
ZONE Bowling @ Garden City,"15/21 Iversen Terrace Christchurch Waltham, 8011, Christchurch",-43.5415842,172.6483870,other,,ziv
ZONE Bowling @ Henderson,"28-30 Catherine Street Auckland Auckland, 0612, Auckland",-36.8831366,174.6334376,other;taiko,,ziv
ZONE Bowling @ Wairau,"12 Target Court Auckland Auckland, 0627, Auckland",-36.7661110,174.7359100,ddr;other;taiko,,ziv
ZONE BOWLING BOTANY,"500A Ti Rakau Drive, Botany Downs, Auckland 2013",-36.9280682,174.9135593,maimai_dx;other;taiko,,allnet;ziv
ZONE BOWLING MANUKAU,"2/55 Lambie Drive, Manukau CityCentre, Auckland 2104",-36.9928442,174.8714181,maimai_dx;other;taiko,,allnet;ziv
Arcade @ Elegante Mall,"1 Bria St, Wuse 2, Adetokunbo Ademola Cres,, Abuja, Federal Capital Territory, Nigeria, 900288",9.0702161,7.4813810,other,,ziv
Akedo Arcade,"Itäkatu 1-7, Helsinki, 00930",60.2115953,25.0828591,other,,ziv
BUMBASTIK,"Primorsky Prospect, 72, Saint Petersburg, 197374",59.9814205,30.2097363,other,,ziv
Cafe på Bit,"Nygatan 24, Skellefteå, Västerbotten, 93132",64.7510358,20.9452092,ddr;other,,ziv
Chiruto,"Universitetsgata 2, Oslo, 0164",59.9171207,10.7399409,drs;gitadora;jubeat;maimai_dx;nostalgia;other;popn;sdvx,,ziv
Diginatiivit,"C/O Kulttuuriareena 44, Kauppakatu 44, Kuopio, Pohjois-Savo, 70110",62.8910818,27.6730424,other,,ziv
Funpark,"Ideaparkinkatu 4, Lempäälä, 37570",61.3625666,23.7983431,other,,ziv
HEY STHLM,"2 Gyldéngatan, Stockholm, Stockholms län, 113 27",59.3425924,18.0526113,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;other;popn;sdvx;taiko,,ziv
Kilden Bowling,"Kilden 1, Tønsberg, 3118",59.2739493,10.4359684,other,,ziv
Lucky Bowl Trondheim,"55 Heggstadmoen, Heimdal, Trondheim, 7080",63.3303422,10.3490925,other,,ziv
Megazone,"6 Östra Rådhusgatan, Umeå, Västerbotten, 90326",63.8252891,20.2639730,other,,ziv
O'Learys Stockholm Tolv Bowling & Games,"Arenavägen 69, Stockholm, Tele 2 Arena, Stockholm, 121 77",59.2910972,18.0844776,other,,ziv
Pelihuone Game Over,"Viihdekeskus Minna, Ajurinkatu 16, Kuopio, Pohjois-Savo, 70110",62.8913825,27.6768435,other;taiko,,ziv
Planeta Igr (Balkania Nova),"17 Balkanskaya Square, Building 1., Saint Petersburg, 192281",59.8255847,30.3813386,other,,ziv
Raadhuset Bar,"Klingenberggata 4, Oslo, 0161",59.9137097,10.7337979,other,,ziv
Rhythm Game Club Stockholm,"Safirgränd 33, Stockholm, Hägersten, 126 79",59.2918383,18.0031586,other,,ziv
Spillbaren Majorstuen,"Bogstadveien 54, Oslo, Oslo, 0375",59.9278989,10.7182413,other,,ziv
Strike Club,"1 Södra STADSBERGET, Sundsvall, Västernorrlands län, 852 38",62.3688115,17.3217145,ddr;other,,ziv
Sugoi,"7 C Teerisuonkuja, Helsinki, 00700",60.2526444,25.0258137,chunithm;ddr;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;sdvx;taiko,,ziv
Tilt,"6 Badstugata, Oslo, Oslo, 0183",59.9161968,10.7507100,ddr,,ziv
Veita Senter,"Storgata 102, 9008 Tromsø, Norway, Tromsø, 9008",69.6508641,18.9559142,other,,ziv
Ylab School of Health and Exercise,"59 Artillerigatan, Stockholm, Stockholms län, 114 45",59.3393888,18.0849338,other,,ziv
Crazy Park Panama,"Altaplaza Mall, Nivel 2, Vía Centenario, Panamá, Panama City, Panama, 0000",9.0300627,-79.5352007,other,,ziv
Funlandia @ Town Center,"Town Center Costa Del Este, Panama City, Panama, 0000",9.0129605,-79.4648999,other,,ziv
Game World @ Megapolis Outlets,"local #372, 3er piso de Megapolis Outlets, Panama City, Panama, 0000",8.9763244,-79.5170101,other,,ziv
Johnny & Red's @ Westland Premium Outlet,"Johnny & Red's, Panamá, Provincia de Panamá Oeste, Panamá, Panamá Oeste, 0000",8.9230498,-79.7041154,other,,ziv
Space Play World,"Albrook Mall, 3er Nivel, Entrada del Kanguro, Panama City, Panam, Panamá, 0000",8.9733121,-79.5526993,other,,ziv
Pinedo Play Center @ Pinedo Shopping,"Avenida Mariscal López, San Lorenzo, Departamento Central",-25.3241326,-57.5207824,other,,ziv
Bugy's Games,"Arenales, Lima",-12.0819863,-77.0356929,other,,ziv
Cine Star Sur,"San Juan de Miraflores, Lima",-12.1524830,-76.9766629,other,,ziv
Cinemark,"3698 Avenida Alfredo Mendiola, Independencia, Provincia de Lima, 15311",-11.9933789,-77.0611578,other,,ziv
Cinemark,"Centro Comercial Jockey Plaza, Av. Javier Prado Este 4200, Santi, Lima, 15023",-12.0849160,-76.9757512,other,,ziv
Cinestar Breña,"Alfonso Ugarte - Avenida Venezuela, Breña, Municipalidad Metropolitana de Lima, 15082",-12.0542449,-77.0434432,other,,ziv
Coney Park,"295 Carlos Alberto Izaguirre, Lima, Independencia, 15311",-11.9902358,-77.0623058,other,,ziv
Coney Park,"Av Pedro Miotta & Los Lirios, San Juan de Miraflores, Mall del sur, Lima, 15801",-12.1552349,-76.9819831,other,,ziv
coneypark,"7036 Avenida Nestor Gambetta, Lima, Callao, 07056",-11.8727686,-77.1265269,other,,ziv
MOY Park,"El Agustino, Lima",-12.0410624,-77.0034528,ddr,,ziv
Moy Park Larcomar,"2151 Jirón Áncash, El Agustino, Provincia de Lima, 15006",-12.0411064,-77.0030893,ddr;other,,ziv
Neritos Games,"Jiron Carabaya 1154, Lima, 15001",-12.0549387,-77.0356661,other,,ziv
Nori Play,"2355 Avenida Brigida Silva de Ochoa, San Miguel, Gobierno Regional de Lima, 15087",-12.0796459,-77.0881855,other,,ziv
Panda Games,"jiron juan castilla 450, Lima, san juan de miraflores, 15801",-12.1541507,-76.9735720,other,,ziv
Plotter Arcade,"700 Avenida Los Incas, Cusco, Cuzco, 0 84",-13.5228891,-71.9626272,other,,ziv
Power Dance,"Villa Maria del Triunfo, Lima, Peru, Power Dance, Lima",-12.1630656,-76.9470996,other,,ziv
StepMania Converted Cabinet,"203-379 Cruz Verde, Centro Comercial Imperial Plaza, Cusco, Cuzco, 08000",-13.5204795,-71.9801983,other,,ziv
Yoshiplay,"Av. Petit Thouars 1290, Lima, 79100",-12.0770974,-77.0344971,other,,ziv
Zona Pump,"851 Jirón de la Unión, Cercado de Lima, Municipalidad Metropolitana de Lima, 15001",-12.0505406,-77.0344130,other,,ziv
Altitude - Indoor Trampoline Park,"J.P. Laurel Ave, Buhangin, Davao City, 8000 Davao del Sur Davao City Davao Region, 8000, Davao City",7.1019360,125.6333345,other,,ziv
Arcadia SM Center Shaw,"UGF SM Center Shaw Shaw Blvd., cor Old Wack-Wack Rd. Mandaluyong Metro Manila, 1552, Mandaluyong",14.5871633,121.0453251,other,,ziv
Bibo SM City Cebu,"3rd Floor, SM City Cebu North Reclamation Area Cebu City 6000, Cebu City",10.3119115,123.9173995,gitadora;other,,ziv
Bibo SM City Iloilo,"LG Level, SM City Iloilo, Sen. Benigno Aquino Avenue Mandurriao Iloilo City Western Visayas, 5000, Iloilo City",10.7141861,122.5510633,gitadora;other,,ziv
Catch Fun Elizabeth Mall,"4/F Elizabeth Mall Cebu City Central Visayas, 6000, Cebu City",10.2982835,123.8953972,other;taiko,,ziv
Club Synergy SM City Bicutan,"2F, Bldg. B, SM City Bicutan Doña Soledad Ave., Lower Bicutan Parañaque City Metro Manila, 1709, Parañaque City",14.4856536,121.0426769,other;sdvx,,ziv
Club Synergy SM Hypermarket FTI,"SM Hypermarket FTI, DBP Avenue cor. Mayor Tanyang Avenue Food Terminal Incorporated-Special Economic Zone, Western Bicuta Taguig Metro Manila, Taguig",14.5082147,121.0503727,gitadora;other;sdvx,,ziv
Dave & Buster's Opus Mall Bridgetowne,"L3 Opus Mall Robinsons Bridgetowne Bridgetowne Destination Estate, Bridgetowne Blvd. cor. C5 Road Ugong Norte, Quezon City Metro Manila, 1110, Ugong Norte, Quezon City",14.5931552,121.0803106,other,,ziv
Dodolon Amusement Liana's Evacom,"GF Liana's Dept. Store & Supermarket, Dr. A. Santos Ave. Angeline Canaynay Ave. cor. Evacom Ave., Sucat Parañaque City Metro Manila, Parañaque City",14.4751150,121.0005212,other,,ziv
Dodolon World (2F) Robinsons Place Dasmariñas,"2F ROBINSONS PLACE Dasmariñas Emilio Aguinaldo Hwy., Pala-pala Dasmariñas City Cavite, Dasmariñas City",14.2994634,120.9536898,other,,ziv
Dodolon World Central Mall Damariñas,"2F CENTRAL MALL DASMARIÑAS Emilio Aguinaldo Highway cor. Salitran Road, Salitran Dasmariñas Cavite, 4414, Dasmariñas",14.3492893,120.9382424,other,,ziv
Dodolon World Fairview Center Mall,"Datsun Quezon City Metro Manila, 1122, Quezon City",14.7059465,121.0688770,other,,ziv
Dodolon World Liana's Discount City Calamba,"Lianas Discount City National Highway, Parian Calamba Laguna, 4027, Calamba",14.2133437,121.1504462,other,,ziv
Dodolon World Liana's Junction Plaza,"2F Liana's SUPERMARKET & DEPT. STORE Maharlika Highway corner Gov. Carpio Avenue, Poblacion IV Santo Tomas Batangas, Santo Tomas",14.1066520,121.1476886,ddr;other,,ziv
Dodolon World Liana's Sampaloc,"Liana's Department Store & Supermarket M. Earnshaw St., Sampaloc Manila Metro Manila, Manila",14.6038920,120.9928782,other,,ziv
Dodolon World Robinsons Otis,"L2 Robinsons Otis 1958 Paz Mendoza Guazon Street Manila City Metro Manila, 1007, Manila City",14.5869346,120.9956288,other,,ziv
Dodolon World Robinsons Townville Regalado,"Robinsons Townville Regalado Avenue, Fairview Quezon City Metro Manila, 1103, Quezon City",14.6958902,121.0671204,other,,ziv
Dream World Southwoods Mall,"Southwoods Avenue Biñan Calabarzon, 4027, Biñan",14.3315029,121.0501957,other,,ziv
Dreamland Greenhills Mall,"4F GH Mall Ortigas Avenue, Greenhills San Juan Metro Manila, 1500, San Juan",14.6022672,121.0484739,other,,ziv
Fantasy World Parqal,"2F PARQAL Rattan Building Parañaque Metro Manila, 1700, Parañaque",14.5268737,120.9893954,other,,ziv
Fun Fun Amusement Malabon Citi Square Mall,"cor Dagat-Dagatan Avenue Rizal Avenue (near LRT1 Monumento) Malabon Metro Manila, 1485, Malabon",14.6580856,120.9612590,other,,ziv
Fun House 168 Shopping Mall,"5F 168 Shopping Mall, Soler Wing Soler St., cor. Claro M. Recto Ave., Binondo Manila Metro Manila, Manila",14.6054441,120.9712958,other,,ziv
Fun House Balagtas Town Center,"2F Balagtas Town Center McArthur Highway, Borol First Balagtas Bulacan, Balagtas",14.8202359,120.9039053,other,,ziv
Fun House Guadalupe Commercial Complex,"EDSA corner P. Burgos St. Guadalupe Nuevo Makati City Metro Manila, 1212, Makati City",14.5658717,121.0457647,other,,ziv
Fun House LG (LuckyGold) Plaza,"3F LG (LuckyGold) Plaza 58 Floodway, Ortigas Ave. Extension, Rosario Pasig City Metro Manila, Pasig City",14.5903999,121.0943355,other,,ziv
Fun House Montalban Town Center,"2F Montalban Town Center Montalban Highway cor R. Reyes St., San Jose Rodriguez (Montalban) Rizal, Rodriguez (Montalban)",14.7302740,121.1386897,other,,ziv
Fun House Premier Plaza,"PREMIER PLAZA Emilio Aguinaldo Hi-way, Lucsuhin Silang Cavite, Silang",14.2128548,120.9675676,other,,ziv
Fun House Puregold Agora,"1 North Domingo St. Cor F. Blumentrit San Juan Metro Manila, 1500, San Juan",14.6047433,121.0227815,other,,ziv
Fun House Puregold Q.I. Central,"Quezon City Metro Manila, 1111, Quezon City",14.6181567,121.0144781,gitadora;other,,ziv
Fun House Puregold San Pedro,"Puregold San Pedro Magsaysay Road corner Manila South Road, San Antonio San Pedro Laguna, San Pedro",14.3677628,121.0496324,other,,ziv
Fun House Puregold Taguig,"7d Gen. Luna Street Taguig Metro Manila, 1630, Taguig",14.5296882,121.0698617,other,,ziv
Fun House Puregold Tanza,"Puregold Tanza Antero Soriano Highway, Sanja Major Tanza Cavite, 4108, Tanza",14.3932469,120.8532954,other,,ziv
Fun House RFC Molino Mall,"RFC Molino Mall Paliparan Road, Molino Bacoor Cavite, Bacoor",14.4084695,120.9769982,other,,ziv
Fun House Robinsons Novaliches,"3F Robinsons Novaliches Quirino Hwy., Pasong Putik Quezon City Metro Manila, Quezon City",14.7360592,121.0560644,other,,ziv
Fun House Robinsons Starmills,"San Fernando Pampanga, San Fernando",15.0494992,120.6977816,other,,ziv
